zcta,county,population,households,median_hh_income,pct_ba_plus,pct_asian_nh,pct_hispanic,median_age,log_density,owner_occupied_pct,avg_vehicles_per_hh,pct_hh_with_kids,pop_density_per_sqkm,total_vehicles_dmv,bev_pct,hev_pct,phev_pct,pct_new_BEV,avg_vehicle_age,home_charging_proxy,nearest_dcfast_km
96118,Sierra,1492.0,645.0,44417.0,22.0,0.0,5.7,58.3,1.0296194171811581,81.86,1.71,10.1,2.8,1660.0,0.84,1.87,0.18,7.26,7.9,77.83,27.8
96119,Lassen,28.0,16.0,,0.0,0.0,0.0,,-2.3025850929940455,100.0,1.0,100.0,0.1,87.0,1.15,0.0,0.0,100.0,9.08,100.0,52.56
96120,Alpine,1273.0,358.0,100909.0,31.5,0.6,11.1,42.8,0.8754687373538999,84.36,2.53,20.4,2.4,1020.0,2.45,3.04,0.88,12.5,7.46,84.36,19.34
96121,Lassen,169.0,58.0,87826.0,25.6,0.0,0.0,39.6,0.6418538861723947,15.52,1.93,0.0,1.9,421.0,0.24,1.66,0.0,2.63,7.6,15.52,37.93
96122,Plumas,4492.0,1913.0,52096.0,14.2,1.2,15.9,39.7,3.332204510175204,63.88,1.91,29.2,28.0,4237.0,0.54,2.01,0.24,6.23,7.86,47.41,2.21
96123,Lassen,77.0,26.0,39167.0,23.8,0.0,3.9,48.8,-2.3025850929940455,73.08,1.88,11.5,0.1,101.0,0.0,0.99,0.0,0.0,8.21,50.0,44.57
96124,Sierra,253.0,39.0,,76.4,0.0,0.0,16.7,0.5306282510621704,43.59,3.12,100.0,1.7,468.0,1.07,3.21,0.0,8.33,7.81,43.59,18.21
96125,Sierra,226.0,146.0,76875.0,29.2,0.0,0.0,69.9,-0.10536051565782628,100.0,2.43,0.0,0.9,437.0,1.37,2.97,0.46,14.71,7.63,100.0,27.22
96126,Sierra,233.0,102.0,,12.3,0.0,58.8,38.7,0.0,83.33,2.03,16.7,1.0,424.0,0.71,4.72,0.47,6.98,7.42,83.33,25.91
96128,Lassen,642.0,259.0,89340.0,16.3,0.0,15.6,37.5,2.0794415416798357,95.75,2.75,48.6,8.0,686.0,0.29,0.44,0.0,7.14,8.27,87.26,22.45
96129,Plumas,411.0,146.0,,3.9,0.0,0.0,49.8,0.5306282510621704,67.12,2.96,38.4,1.7,317.0,0.32,0.63,0.32,4.76,8.42,58.9,9.92
96130,Lassen,20892.0,5658.0,71125.0,12.3,1.2,25.7,35.9,2.72785282839839,65.29,2.01,30.6,15.3,13678.0,0.25,1.74,0.24,1.71,7.97,58.02,14.21
96132,Lassen,17.0,8.0,43125.0,0.0,0.0,0.0,69.3,,50.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,8.7,0.0,56.35
96133,Mono,242.0,56.0,,0.0,0.0,73.6,50.1,1.9021075263969205,25.0,1.5,0.0,6.7,96.0,0.0,3.12,2.08,0.0,7.95,25.0,13.08
96134,Modoc,2347.0,780.0,47609.0,18.3,0.0,41.9,38.8,0.9162907318741551,79.62,2.11,34.2,2.5,1758.0,0.17,1.31,0.11,0.84,8.23,66.79,80.21
96135,Plumas,114.0,59.0,,0.0,0.0,0.0,,0.26236426446749106,100.0,1.0,0.0,1.3,117.0,0.0,1.71,0.0,0.0,8.02,100.0,22.49
96136,Lassen,74.0,16.0,,0.0,0.0,0.0,62.5,-1.6094379124341003,100.0,3.56,37.5,0.2,125.0,0.0,0.8,0.0,0.0,8.35,62.5,47.66
96137,Lassen,2717.0,1268.0,63480.0,26.2,0.0,9.5,57.2,3.0492730404820207,77.13,2.02,20.3,21.1,3850.0,0.26,1.87,0.47,1.41,7.85,73.03,36.72
96140,Placer,1099.0,467.0,185104.0,65.9,5.7,10.6,45.9,4.395682961121367,89.08,2.09,27.2,81.1,1398.0,3.08,4.15,1.36,11.79,7.2,89.08,7.19
96141,Placer,621.0,260.0,121875.0,71.5,1.0,1.1,53.4,2.970414465569701,86.15,2.43,24.2,19.5,823.0,1.46,4.5,0.85,6.19,7.15,76.54,10.94
96142,El Dorado,821.0,392.0,87969.0,36.5,0.0,3.3,45.1,2.6461747973841225,60.46,2.1,19.1,14.1,902.0,1.44,4.43,1.11,5.66,7.24,60.46,14.08
96143,Placer,2852.0,1297.0,65841.0,33.6,1.5,43.5,46.1,5.314190715704327,60.76,1.93,16.1,203.2,2909.0,1.58,2.75,0.38,11.2,7.89,50.42,8.3
96145,Placer,3291.0,1372.0,121875.0,61.6,3.1,4.0,42.2,3.4688560301359703,76.75,2.06,28.2,32.1,4464.0,2.6,3.85,1.14,11.94,7.34,73.32,4.28
96146,Placer,1120.0,517.0,114145.0,55.1,0.0,9.7,42.0,3.044522437723423,57.45,2.35,13.2,21.0,1616.0,3.34,2.97,0.87,15.27,7.21,55.13,8.86
96148,Placer,462.0,222.0,82692.0,36.4,0.0,32.5,63.6,4.933034048072704,89.64,1.94,19.8,138.8,983.0,2.64,5.19,1.32,14.08,7.11,75.68,6.38
96150,El Dorado,29527.0,12678.0,83738.0,39.2,5.5,23.8,40.3,4.483002552013883,58.08,1.88,24.9,88.5,18894.0,1.96,4.49,0.76,10.65,7.5,53.19,1.8
96155,El Dorado,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,662.0,0.6,3.32,0.6,3.28,7.64,,13.42
96161,Nevada,19231.0,7655.0,128535.0,60.4,2.2,12.3,43.4,3.696351468952637,78.56,2.09,31.7,40.3,14887.0,5.81,4.84,1.69,18.72,6.8,74.16,2.48
